Price,Bedrooms,Bathrooms,SquareFeet,YearBuilt,GarageSpaces,LotSize,ZipCode,CrimeRate,SchoolRating
692070,3,2.7,2867,1984,1,1.36,60601,97.29,6
852655,5,3.4,3590,2014,0,1.73,75201,55.01,1
595507,3,3.0,2221,2012,1,0.94,30301,23.23,6
603210,3,2.8,2404,2021,1,1.2,75201,52.3,1
583921,1,1.7,2522,2020,1,0.39,10001,64.86,6
550288,1,2.5,1874,1990,1,0.65,75201,9.62,10
493758,1,1.3,2087,1999,1,0.57,60601,49.74,6
569680,2,1.6,2242,1979,1,1.18,60601,15.38,3
692616,4,3.6,2508,1987,2,1.44,60601,50.49,3
618805,2,2.9,2766,1984,0,0.7,75201,80.89,6
849891,4,3.2,3351,2015,2,1.13,94101,41.31,2
1021931,4,2.5,4252,1995,1,1.29,75201,51.57,5
569054,3,2.5,2192,1957,0,1.05,75201,55.6,10
779467,3,2.8,3111,2017,2,1.02,75201,56.85,3
632885,4,2.4,2444,1986,2,1.19,75201,52.96,5
846509,4,2.8,3178,1962,0,1.71,60601,9.83,3
670054,2,2.9,2788,2022,2,0.76,30301,53.69,2
387359,2,3.3,1263,1994,2,0.99,75201,37.31,4
653599,3,2.7,2597,1978,1,1.83,75201,27.18,5
396288,1,2.7,1618,1990,1,0.45,30301,53.99,6
682246,4,2.2,2749,2005,2,1.36,75201,52.78,2
617750,2,2.9,2492,1965,1,0.97,30301,14.57,3
758250,3,2.5,3260,1961,1,1.1,60601,42.01,3
549784,2,2.8,2233,2015,1,0.91,94101,76.84,6
838074,4,3.1,3202,2011,2,1.04,75201,24.84,1
839300,4,3.9,3157,1968,3,1.41,94101,53.34,7
869426,5,3.1,3500,1979,2,0.95,75201,25.89,8
328349,1,2.6,1355,1965,2,1.24,10001,82.81,7
1026377,5,3.4,4054,1962,3,2.01,10001,63.96,4
725577,3,2.8,2847,2018,2,1.0,60601,33.41,7
595839,2,2.5,2497,1972,2,1.22,94101,54.28,1
639163,3,2.5,2296,2011,3,1.01,94101,22.59,8
817766,4,3.2,2870,1980,0,1.3,30301,13.75,10
899630,5,3.5,3411,2002,2,1.3,30301,48.1,10
766879,5,3.6,2732,1966,2,1.75,75201,34.85,3
746757,5,3.5,2655,1998,3,1.33,30301,53.97,9
605541,3,3.3,2399,1998,2,1.34,30301,16.48,1
889818,4,3.7,3361,2016,2,1.29,94101,38.87,6
430618,2,2.1,1973,1975,3,0.89,10001,80.61,1
449459,2,3.0,1790,1962,2,0.45,94101,78.61,8
574475,3,2.3,2292,1987,0,1.12,30301,83.46,3
850540,5,3.8,3272,1971,0,1.16,75201,95.19,4
459829,1,2.6,1723,1978,2,0.72,10001,41.92,6
917056,3,1.9,3782,1994,1,1.68,30301,0.0,4
781381,3,2.9,3227,1995,1,0.68,30301,72.08,8
904784,4,3.0,3612,1988,1,1.26,75201,27.67,9
663252,2,2.2,2884,2018,3,0.71,75201,91.19,5
606266,3,3.6,2200,2017,1,0.79,30301,51.66,1
549277,3,2.6,2088,1988,2,0.86,30301,82.71,8
754906,5,3.1,2946,1969,3,1.94,94101,46.91,2
1064696,5,3.5,4167,2017,1,2.02,60601,36.41,6
372514,1,2.6,1626,1984,1,0.39,75201,64.55,6
627575,4,3.1,2474,1957,2,1.42,75201,59.78,7
504291,1,2.9,1684,2001,2,0.42,94101,27.09,9
839672,5,3.8,3380,1989,1,1.3,10001,49.31,1
650750,2,1.5,2434,1985,1,0.29,10001,38.48,10
901994,5,3.2,3625,1955,1,2.14,10001,54.08,8
733217,4,2.9,2685,2019,1,1.63,75201,49.31,5
1007810,5,3.7,3842,2022,1,1.3,60601,52.73,6
717974,4,1.9,2780,1965,1,1.39,60601,50.31,8
818816,4,4.5,3021,1995,2,1.18,94101,42.95,8
878488,4,3.5,3443,2008,3,1.58,10001,57.19,7
748833,4,3.3,2779,1987,2,1.2,10001,34.83,7
670386,4,3.8,2815,1967,3,1.24,30301,82.97,1
685176,2,3.8,2595,1961,2,0.7,94101,49.68,8
388000,1,2.7,1471,2003,2,0.88,94101,66.84,3
661661,3,3.4,2507,1996,1,1.76,75201,39.31,5
523020,1,2.4,2177,1950,1,0.61,75201,41.51,4
996726,4,3.1,4127,1964,2,1.21,94101,68.44,10
600677,2,2.4,2602,1970,3,0.89,60601,65.2,3
930659,5,3.1,3736,1950,1,1.58,94101,47.55,10
644362,2,2.3,2565,2016,0,0.81,60601,14.3,5
666104,4,2.5,2563,1961,2,1.18,75201,39.52,3
630131,2,2.6,2357,1977,1,0.92,94101,48.23,9
595173,2,1.8,2285,1988,0,0.37,60601,36.35,9
892357,4,3.3,3260,1986,2,1.14,30301,24.56,6
585477,2,2.6,2358,2009,2,0.3,30301,67.08,3
701407,3,3.0,2889,1980,2,0.95,94101,46.39,5
617665,3,2.6,2544,2007,3,0.82,10001,86.18,8
611690,2,4.1,2329,1960,2,1.09,94101,46.65,9
767536,5,4.2,2886,1978,2,1.28,75201,53.55,3
737657,4,2.6,2940,1962,1,1.19,75201,38.22,5
791908,3,3.0,3395,2000,1,0.46,30301,80.22,2
951602,5,3.2,3659,2003,2,1.81,60601,43.95,2
525355,2,2.1,2289,1968,1,0.57,30301,45.94,2
1070148,5,2.8,4448,2007,1,1.36,60601,30.95,6
340757,1,2.5,1219,1985,0,0.93,94101,57.59,3
600694,3,2.6,2145,1977,1,1.33,10001,43.4,10
769129,2,3.1,3156,2017,1,0.57,75201,30.61,5
851628,4,3.7,3122,1952,2,1.46,94101,49.03,8
570797,2,3.3,2178,1990,1,0.56,30301,64.49,5
601003,4,2.8,2500,1984,1,1.37,94101,82.96,2
652582,2,2.8,2523,1999,2,0.66,10001,54.72,6
990020,5,3.8,3772,1979,3,1.2,60601,38.99,2
810367,5,3.3,2952,2021,1,1.51,10001,59.13,8
902731,5,3.1,3429,2019,2,1.28,30301,47.19,2
453494,1,3.1,1732,2003,2,1.31,10001,51.13,7
826655,4,3.3,3227,2020,2,1.11,75201,49.96,4
805431,5,3.8,2940,2000,1,1.14,10001,59.23,4
601551,1,1.9,2525,1977,3,0.43,94101,61.9,8
869859,4,2.6,3557,2013,2,1.29,60601,49.01,4
508330,2,2.3,2118,1970,2,0.93,75201,100.0,8
414006,1,2.2,1791,1976,1,0.79,75201,68.37,9
732783,3,2.4,2631,1976,2,1.37,75201,8.41,8
369030,1,2.3,1510,1999,2,0.2,30301,43.06,4
437829,1,1.5,1678,1978,1,0.99,30301,49.61,5
711048,4,2.6,2964,1988,1,1.03,94101,62.18,6
757698,2,2.9,3106,2006,2,1.02,60601,86.68,9
774227,3,3.2,3173,1986,0,1.62,10001,35.61,5
940791,5,3.3,3967,2013,2,1.26,94101,73.02,2
921488,5,3.0,3684,1997,0,1.25,30301,54.07,7
348516,1,1.8,1341,1971,1,0.39,94101,56.58,6
756889,4,3.0,3079,1979,2,1.2,60601,73.89,3
935748,4,3.5,3585,1977,0,1.68,94101,16.73,8
783278,5,4.0,2870,1972,3,1.17,75201,60.7,3
697390,3,2.7,3018,1953,2,0.95,10001,83.05,10
824539,2,2.0,3461,1952,2,1.19,30301,28.84,4
798770,3,3.0,3230,2010,2,1.29,30301,50.05,9
670999,2,2.2,3007,1953,2,0.75,60601,63.57,4
919353,5,3.2,3609,2014,1,1.44,60601,10.87,2
663708,2,3.3,2783,1961,2,1.17,60601,56.72,9
749091,4,3.6,2741,1962,1,1.77,30301,44.78,10
504395,1,2.4,2297,1983,1,1.21,75201,78.04,8
560525,1,1.7,2227,2008,2,1.11,10001,35.21,4
977416,5,3.6,3644,2022,2,1.3,60601,49.16,6
972482,4,3.7,3758,1980,0,1.85,30301,33.9,6
595462,3,2.7,2430,2020,1,0.88,75201,47.62,2
792894,4,3.9,3006,1962,2,0.8,60601,35.65,9
519493,1,2.9,1947,2003,1,0.73,60601,42.29,6
406314,1,3.1,1385,1951,2,1.14,10001,27.07,5
821552,4,3.4,3213,1982,2,1.5,10001,36.08,2
635163,4,3.5,2240,1999,1,1.28,94101,34.99,10
571316,1,3.0,2423,1956,1,0.79,60601,40.83,1
726037,3,3.1,2723,1967,2,1.26,94101,47.67,7
869716,5,3.2,3239,2000,1,1.54,30301,0.0,4
817109,5,3.3,3082,1957,1,1.41,10001,52.86,7
746652,4,3.3,2982,2004,1,1.08,75201,74.78,5
908127,5,2.9,3844,1992,1,1.53,60601,65.08,1
543291,1,2.2,2173,2008,1,0.66,60601,32.66,5
367502,1,2.8,1547,1979,2,0.7,94101,70.45,4
715155,4,2.1,2676,2008,2,1.61,10001,33.82,1
868952,4,4.0,3428,1958,2,1.23,94101,55.86,10
761208,4,3.8,2738,2017,2,1.24,60601,1.67,2
711179,3,2.7,2729,1988,1,1.16,10001,62.19,9
879412,5,3.8,3561,1960,1,2.29,60601,50.1,1
824465,4,3.2,3256,1951,2,0.97,10001,52.77,10
678291,2,3.2,2729,1972,2,1.23,60601,50.35,4
483529,2,3.1,1668,2012,2,0.81,75201,87.36,8
278145,1,1.6,944,1971,2,0.68,94101,67.48,5
877253,5,3.8,3216,2010,2,1.11,10001,64.32,10
977807,4,3.1,4000,1975,0,1.86,94101,61.11,7
740273,2,2.6,3311,1961,2,0.97,10001,90.12,2
1087902,5,3.1,4415,1981,2,1.7,10001,44.96,4
516211,1,3.2,1803,1958,3,0.25,10001,22.23,4
477073,3,3.4,1808,2018,2,0.91,60601,84.34,1
692427,5,3.1,2328,2020,2,1.62,30301,40.5,8
814437,5,2.8,3192,1982,2,1.45,60601,59.91,3
657814,3,2.7,2600,1973,2,1.23,30301,60.43,4
1064099,5,3.7,4150,2018,3,2.13,60601,35.32,2
629622,1,2.4,2333,1987,2,0.85,30301,21.73,10
464035,1,2.9,2013,1960,2,0.57,10001,71.32,5
556334,3,3.3,2255,1981,0,0.9,10001,75.37,5
664634,4,3.7,2619,2013,2,1.07,30301,62.67,3
632659,2,2.8,2427,2021,2,0.77,30301,58.04,8
868750,4,2.5,3448,1969,2,1.18,94101,22.03,1
949908,5,3.4,3695,1983,1,1.54,10001,43.36,2
451804,2,3.1,1782,1991,2,1.06,60601,74.27,1
755471,3,2.9,3025,1957,1,1.23,94101,34.4,6
729006,3,3.2,2912,2015,2,1.14,30301,52.66,4
489925,2,2.4,1764,1970,1,0.96,60601,59.22,10
358690,1,1.8,1507,2019,2,1.46,75201,60.29,1
669498,2,2.5,2644,1954,1,0.68,75201,29.51,7
910934,5,3.7,3382,2016,0,1.49,75201,47.65,9
657122,1,2.0,2694,1992,2,0.16,60601,66.92,5
721953,3,2.8,2950,1965,1,0.99,30301,87.18,7
523294,2,2.1,2056,2022,2,0.63,60601,45.68,4
786222,4,3.8,3094,1984,3,1.08,94101,58.22,4
843039,4,3.1,3131,1992,3,0.94,94101,26.81,4
830076,5,4.2,3135,1988,1,1.09,75201,45.15,5
707962,4,4.0,2643,1959,2,1.34,30301,40.0,8
651891,2,2.6,2650,1969,1,1.11,94101,88.76,4
663653,2,2.1,2722,1950,3,0.67,10001,64.66,7
877767,4,2.2,3401,1955,2,0.69,10001,51.87,9
747643,2,1.9,3057,2002,0,0.93,75201,11.93,6
819849,5,2.8,3229,1995,1,1.64,75201,56.17,4
652195,1,3.0,2737,2015,1,0.9,75201,56.37,5
827509,5,3.6,3049,1987,2,1.19,94101,45.46,8
772145,5,3.7,2993,1982,1,1.32,30301,50.93,4
398393,2,1.5,1420,2016,2,0.57,75201,86.03,4
421671,1,1.7,1677,1984,2,0.48,60601,68.98,7
542066,2,3.0,2048,1994,3,0.66,75201,32.29,6
695431,3,3.0,2962,1971,3,0.95,94101,89.05,1
611298,2,2.5,2421,2017,1,0.82,30301,34.11,9
416222,2,2.9,1703,1966,2,0.93,75201,82.32,5
591595,2,3.4,2103,1954,2,0.65,10001,35.52,10
442643,1,2.2,1714,2006,2,0.66,75201,46.97,2
377043,2,2.6,1412,1989,0,0.63,75201,7.75,5
406117,1,2.4,1409,1979,1,0.17,30301,60.55,8
760969,4,4.4,2714,1991,1,1.46,60601,10.74,6
810790,3,1.9,3416,1956,1,0.9,75201,54.15,8
536367,1,2.6,1995,2020,1,0.18,75201,41.31,5
888412,4,3.1,3431,1968,1,1.47,94101,41.53,4
337196,1,2.6,1150,1990,2,0.62,30301,57.88,10
580214,1,2.0,2497,1983,1,0.84,94101,66.39,3
782740,3,2.9,3350,1971,2,1.23,75201,76.18,2
786176,5,3.9,2500,2001,0,1.17,75201,26.61,9
823531,5,5.0,3147,1955,2,1.78,10001,43.78,1
598813,1,2.7,2147,1974,3,0.15,94101,49.05,10
610933,2,2.2,2622,2015,2,0.78,30301,62.06,2
692159,4,3.0,2760,1959,2,1.16,75201,61.65,6
553993,2,2.4,2147,1975,1,0.67,10001,33.11,6
430117,2,1.7,2001,1954,2,1.27,10001,74.04,1
472054,1,2.1,1955,2017,1,0.79,60601,58.2,8
553459,1,2.7,2498,2020,1,0.28,30301,85.78,4
381414,1,1.7,1514,1999,1,0.32,10001,56.34,7
670268,1,2.8,2400,1966,2,1.35,30301,9.95,10
865406,5,3.7,3109,1960,1,1.36,75201,33.53,9
376947,1,1.9,1476,2002,2,0.46,60601,46.78,2
972032,5,3.4,3909,1999,1,1.85,30301,33.12,7
955822,5,4.3,3960,1957,2,0.97,60601,32.38,1
519397,1,2.7,2325,2011,2,1.12,30301,88.09,3
549283,3,2.9,2042,1978,1,0.86,30301,25.01,4
730407,4,3.1,2867,1993,1,1.45,94101,39.41,3
715500,2,2.6,2711,1994,2,0.76,60601,51.32,8
914159,5,3.2,3520,1978,1,1.03,30301,23.69,7
653677,4,2.1,2563,2008,2,1.35,94101,46.74,3
807239,3,3.9,2929,1964,2,1.38,94101,2.72,7
493319,2,2.7,1942,2019,1,0.2,60601,38.98,2
783641,2,2.8,3197,1993,1,0.55,75201,27.63,3
1073095,5,3.5,4272,1985,1,1.87,60601,43.86,7
591925,1,1.9,2202,2006,1,0.82,30301,48.88,10
790951,3,2.8,3380,2013,1,1.24,75201,76.97,5
951290,5,2.7,3532,1987,0,1.78,60601,37.8,9
758362,3,4.0,3082,1966,1,1.24,60601,92.74,8
618790,1,1.7,2638,1976,1,0.74,60601,54.25,6
478004,1,1.8,2022,1966,3,1.03,60601,31.14,4
824656,5,3.3,3372,2012,2,1.38,75201,52.7,3
258646,1,2.9,1047,1960,2,0.7,30301,74.71,6
821866,4,3.2,3058,2013,0,1.55,94101,28.65,9
624975,2,2.0,2711,1988,1,0.67,60601,88.84,5
1013977,5,4.1,3972,1951,2,1.93,94101,60.64,7
788562,3,3.3,2952,2015,2,1.19,94101,27.12,7
778030,4,3.5,2829,2003,1,0.96,94101,39.56,7
750867,5,3.9,2511,1978,1,1.44,60601,41.69,9
403164,1,3.5,1652,1994,2,0.28,60601,72.17,2
513399,1,3.4,1747,1980,2,0.73,60601,26.41,8
386628,1,2.0,1743,1998,0,0.59,60601,80.79,2
519943,1,3.1,2209,1958,2,0.44,10001,72.83,1
888811,3,3.1,3692,1976,2,0.57,30301,83.29,10
835108,4,3.4,3161,2005,3,1.06,10001,51.18,6
500972,2,1.8,2191,1994,2,0.85,75201,74.7,2
663563,3,2.8,2570,1992,1,0.99,10001,45.19,5
645911,3,2.5,2762,1971,2,0.67,10001,70.43,1
493699,2,3.0,1885,1982,2,0.91,10001,51.75,7
551537,2,3.1,2360,1976,2,0.6,30301,86.02,1
500754,1,1.3,2125,1989,2,0.98,94101,55.37,8
738201,3,2.9,2804,1975,3,1.42,75201,33.11,5
903088,5,4.1,3728,1994,0,1.42,75201,80.26,5
596112,2,2.5,2516,1994,1,1.37,30301,54.17,3
433847,2,3.0,1414,1975,2,0.86,10001,39.27,2
909431,4,3.4,3418,2019,1,0.91,94101,38.32,6
834176,5,3.7,3164,2016,0,1.86,60601,32.2,4
851973,5,3.4,2952,1955,1,1.98,30301,21.35,10
436207,2,2.0,1747,1977,2,1.2,94101,41.56,4
485873,1,1.7,2116,2016,1,0.47,30301,54.1,6
766198,4,3.6,2988,1962,2,0.93,30301,42.38,2
732791,5,3.5,2659,2012,0,1.39,60601,0.0,2
684379,2,2.5,2539,1962,1,1.64,94101,19.26,10
748923,5,3.3,2780,1950,1,1.15,10001,68.8,10
787214,4,3.0,3169,1989,0,1.55,94101,47.71,4
915940,4,3.7,3219,1986,2,1.27,94101,15.88,6
777738,3,2.7,3142,1980,2,1.38,10001,42.89,2
767897,2,1.9,3190,1966,2,0.52,60601,52.49,7
655726,4,3.6,2417,1958,1,1.23,94101,69.11,8
704562,3,2.8,2673,2013,2,0.83,10001,36.27,9
687736,3,2.9,2561,2006,1,0.85,30301,62.69,6
903711,5,4.3,3716,1962,1,1.72,30301,49.56,2
942436,5,3.5,3607,1986,2,1.16,10001,42.59,6
665770,3,3.0,2523,1963,2,1.19,30301,67.46,8
892022,5,2.9,3279,1974,0,1.52,94101,31.1,10
631006,4,3.1,2541,2006,1,1.01,10001,68.95,1
641625,1,2.6,2393,2020,3,0.48,94101,27.17,6
794416,4,2.4,3329,1991,1,1.4,75201,38.47,1
842849,3,3.0,3158,1991,3,1.09,60601,42.31,6
697747,3,3.0,2544,1996,3,1.11,60601,47.78,10
767719,4,3.2,2771,1993,2,1.23,60601,0.0,4
768277,5,4.0,2960,1990,1,1.41,10001,52.11,3
969211,5,3.7,3679,1952,2,1.49,75201,13.46,3
542186,3,3.6,2180,1950,1,1.53,60601,53.35,4
752441,2,2.1,3224,1960,1,1.06,94101,55.49,3
756086,5,3.6,2846,1956,2,1.46,60601,69.53,9
856760,4,3.2,3236,1961,1,0.98,75201,23.29,4
995227,5,3.0,4283,1987,1,1.37,94101,54.59,1
866587,4,3.7,3399,2003,2,1.02,94101,49.05,4
734564,3,4.1,2787,2016,2,0.86,10001,38.65,1
856550,5,3.5,3015,2002,1,0.94,10001,28.5,10
665004,4,3.5,2409,1981,1,1.3,30301,51.62,10
702815,3,2.9,3085,1994,1,1.72,75201,76.74,3
715355,2,2.2,3053,2000,1,0.96,94101,45.19,4
734491,4,2.3,2880,1986,2,1.52,75201,75.07,4
509036,2,2.2,1730,2008,2,1.19,60601,72.92,9
344674,2,1.9,1070,2003,2,0.81,60601,7.22,6
361670,1,3.2,1409,1967,0,0.63,30301,32.82,3
858419,5,3.4,3443,1950,1,1.08,94101,39.02,7
901178,4,3.0,3899,1970,1,1.36,94101,76.48,4
645268,2,3.0,2636,1977,1,0.92,30301,49.6,7
420603,1,1.7,2052,1965,1,0.44,60601,75.81,2
685034,3,2.5,2499,1997,1,1.44,94101,47.27,7
727697,4,3.2,2808,1977,0,1.07,75201,76.37,8
741847,2,3.1,3002,1971,2,1.75,94101,59.05,7
927215,5,3.8,3600,1950,2,1.62,60601,48.09,6
258355,1,2.4,848,1991,2,0.69,94101,73.49,4
516900,2,2.6,1963,2019,0,1.48,94101,39.91,9
754677,5,3.7,3070,1952,2,0.82,10001,90.41,1
559646,2,2.7,2026,1993,3,0.81,94101,20.77,5
870189,4,2.7,3381,1976,1,1.17,30301,41.39,1
785536,4,3.2,3046,2000,2,1.25,30301,52.02,10
769846,4,2.7,3061,1973,2,1.37,75201,35.16,1
579181,1,2.3,2556,1969,2,0.64,94101,57.89,6
738115,4,3.0,2751,1981,1,1.72,75201,47.59,6
1116470,5,4.8,4432,1962,1,1.63,60601,56.6,7
548318,2,2.6,1964,1992,2,1.05,60601,32.22,10
692923,3,2.2,2744,1969,1,1.24,10001,29.68,9
873318,5,3.4,3359,1951,3,1.11,10001,49.43,6
884192,5,3.8,3561,2017,2,1.56,94101,64.58,2
809300,4,4.0,3322,2009,1,1.37,94101,86.87,4
598901,1,2.0,2116,1953,2,0.36,75201,13.45,9
496775,2,1.8,1923,1966,2,1.17,75201,46.06,2
367677,1,2.7,1338,1950,1,0.1,94101,58.86,7
808314,2,1.9,3551,1982,1,1.66,94101,57.31,4
644377,2,2.4,2058,1979,3,0.89,10001,25.58,10
562300,1,2.2,2249,1954,2,0.44,10001,35.46,6
722691,5,3.5,2696,1961,1,1.69,10001,49.72,1
538569,2,2.9,2160,1981,1,1.09,94101,100.0,8
450046,1,2.0,1836,1987,2,1.31,75201,68.86,6
637409,2,2.5,2536,1966,2,1.43,30301,57.01,7
452357,3,2.9,1338,2007,1,0.7,30301,0.0,6
959585,5,3.6,3583,1989,2,1.42,75201,23.65,7
711796,4,3.2,2525,1973,0,1.03,75201,25.42,5
613386,2,2.8,2462,1961,1,1.12,75201,57.16,3
612860,3,3.3,2181,1968,2,1.52,10001,47.28,6
746956,4,3.4,2672,1978,0,0.91,60601,37.3,10
788860,4,3.4,2963,2001,2,1.28,94101,56.69,9
506172,2,1.8,1773,1966,1,0.71,10001,19.79,6
472725,1,2.3,1662,2022,2,0.95,30301,33.7,9
408857,2,2.8,1703,1970,1,1.02,94101,48.68,2
488089,3,3.3,1783,2009,1,1.45,75201,87.38,1
865181,4,2.9,3608,1969,2,1.17,30301,67.91,4
455314,2,2.3,1651,2002,1,0.87,75201,58.62,5
487981,1,2.0,1810,2012,2,0.82,75201,41.99,10
626065,2,2.9,2676,2006,2,0.82,75201,49.64,7
837744,5,4.0,3192,1978,2,1.59,94101,74.32,8
294017,1,2.1,1487,1950,2,1.08,30301,86.51,1
754597,3,3.4,2813,2008,2,1.74,30301,45.2,6
883386,4,3.3,3658,2013,2,1.15,75201,59.01,1
497027,2,2.5,1715,2021,2,1.54,10001,68.28,8
454791,1,2.2,1824,2020,3,0.55,60601,58.18,1
728508,5,3.9,2633,1993,1,1.76,10001,23.81,4
462051,1,2.5,1703,1997,2,0.55,94101,35.1,3
837387,5,4.6,3517,1964,0,1.19,60601,64.81,2
610855,3,2.5,2272,1984,1,1.47,10001,38.73,8
675311,4,3.5,2871,1972,1,1.29,30301,85.87,6
558108,3,2.6,1995,2002,2,1.49,10001,43.85,4
611488,2,2.2,2338,1994,2,1.13,75201,23.32,3
568228,1,2.3,2427,1962,2,0.82,94101,70.69,6
768707,5,3.6,2951,1983,0,1.67,10001,42.8,6
888380,5,5.0,3188,1987,1,1.83,10001,44.38,5
537142,1,2.2,2151,2019,3,0.98,60601,67.36,3
637649,1,1.7,2506,2017,1,0.58,75201,30.19,10
416989,2,2.7,1553,1954,0,1.03,60601,51.64,9
674665,3,1.9,2615,1989,1,1.55,94101,25.77,6
937718,5,3.5,3641,2019,2,1.51,94101,51.52,5
581728,2,2.6,2248,1970,1,0.75,75201,17.23,7
448539,3,3.3,1461,1977,1,0.91,60601,33.18,1
655115,2,3.1,2550,1952,2,1.15,75201,67.97,7
1028358,5,3.2,4259,1972,1,1.43,60601,75.94,1
527706,1,2.2,1958,2021,2,0.81,30301,32.3,9
405254,1,1.9,1384,1968,1,0.61,75201,32.09,6
661907,3,2.3,2443,1999,1,1.45,94101,52.05,7
997679,4,3.4,3984,2007,2,1.35,60601,33.83,7
714416,3,2.3,3154,1969,2,1.53,30301,68.75,1
903372,4,3.0,3420,2021,2,1.72,94101,22.2,2
643520,2,2.1,2478,2002,2,0.87,60601,37.46,10
448525,2,2.9,1969,1958,1,1.3,30301,86.25,3
904163,5,4.4,3399,1953,1,1.4,94101,57.56,8
751492,4,2.5,3061,1990,1,1.38,94101,61.69,9
952602,5,2.6,3774,1974,2,1.27,30301,46.2,8
627222,1,2.2,2654,1983,2,0.88,94101,20.76,6
865887,4,3.2,3659,2022,3,1.39,60601,80.98,2
492897,3,3.0,1990,1958,0,1.25,60601,53.9,2
482705,1,2.1,2011,1962,2,0.29,94101,68.98,10
550246,1,2.2,2268,1958,2,0.1,10001,44.52,7
728318,3,3.1,3009,1953,2,0.76,30301,49.49,9
415981,1,2.8,1585,1983,2,0.85,10001,42.0,6
1075257,4,2.2,4557,1956,2,1.5,60601,54.12,1
794962,5,3.3,2861,1964,1,1.84,94101,40.59,9
377698,1,2.4,1358,1987,1,0.58,75201,32.75,7
788172,4,2.7,3216,2001,1,1.36,75201,46.04,3
775406,2,3.5,3358,1956,0,0.69,10001,60.56,2
671016,4,2.9,2681,1994,1,1.71,10001,73.27,3
850389,5,3.5,3367,2008,0,1.29,10001,23.05,2
896437,4,3.5,3638,1970,1,1.65,60601,67.73,10
657473,3,2.6,2691,1977,2,1.02,60601,36.03,2
853807,5,2.6,3332,1952,2,1.97,94101,29.85,4
672826,2,2.4,2582,1963,2,0.95,60601,30.94,6
661683,3,3.4,2836,1951,1,1.15,94101,100.0,3
912084,4,3.0,3615,1978,1,1.07,94101,64.89,9
1044056,5,3.1,4145,1967,1,2.15,10001,26.97,5
616216,2,3.1,2453,1986,3,1.2,75201,38.95,5
732643,3,2.7,2845,1994,2,1.25,10001,22.85,7
650466,2,2.3,2407,1994,1,0.97,60601,23.52,9
854548,4,3.3,3344,1973,2,1.1,30301,22.77,1
607356,2,3.0,2327,1995,1,1.1,60601,29.15,9
454642,1,3.5,1899,1961,2,0.68,75201,65.32,2
818574,3,3.3,3298,2002,1,1.12,60601,71.31,3
777606,2,3.2,3058,1994,1,1.17,75201,31.57,5
703921,4,2.9,2346,1981,2,1.39,30301,41.73,10
742487,4,2.7,3105,1967,2,1.31,30301,66.77,4
545752,2,2.6,1955,1962,2,1.33,94101,50.73,5
767836,4,3.3,2944,1953,2,1.05,60601,56.97,10
964022,5,3.0,3701,1972,1,1.0,94101,39.64,5
940738,5,3.4,3834,2011,1,1.26,10001,80.62,5
912757,5,3.7,3443,2003,3,1.55,10001,84.35,10
317824,1,2.5,943,2004,2,0.91,10001,64.46,10
536626,2,2.9,1817,2018,2,0.68,10001,37.99,10
605292,1,2.4,2348,1989,1,1.81,10001,23.66,5
441922,4,2.9,1729,1963,2,1.35,60601,84.91,2
553763,1,2.0,2493,1977,1,0.75,94101,56.54,1
884910,4,2.6,3360,2021,2,0.91,94101,52.37,10
952123,4,4.1,3758,2020,2,0.87,75201,64.24,8
657337,3,2.9,2600,2016,2,0.57,10001,50.55,3
705007,5,3.4,2469,1978,1,1.91,30301,44.7,7
774023,4,2.7,3315,2010,1,1.66,75201,94.32,8
841461,3,4.4,3337,2017,1,1.1,75201,73.63,6
923057,5,3.0,3962,1958,3,1.14,60601,83.22,6
671468,4,3.0,2768,1966,1,1.22,75201,81.63,3
889174,4,3.4,3143,1998,2,1.73,30301,10.35,9
409102,1,2.6,1633,2012,2,0.55,94101,66.64,3
384855,1,2.8,1490,1995,2,0.43,75201,59.98,5
1058239,5,4.4,3977,1962,3,1.39,60601,37.69,6
598919,4,3.5,2501,1994,2,1.21,10001,100.0,1
542538,2,2.1,1853,2002,2,1.12,30301,53.07,9
364994,1,2.2,1347,1966,1,0.1,10001,39.68,7
736763,5,3.7,2754,1996,2,1.55,75201,47.25,1
838953,4,4.2,3173,2011,2,1.09,94101,62.39,6
891430,4,2.5,3680,1999,1,1.14,60601,58.94,7
590442,2,3.2,2207,1992,2,1.13,30301,39.47,5
752620,5,3.6,2747,2017,2,1.11,94101,66.81,5
880816,4,3.6,3519,2021,2,1.35,30301,50.67,7
643921,1,2.2,2742,1977,1,0.84,60601,44.98,3
476710,2,2.2,1976,1994,2,1.07,60601,45.84,3
856810,5,3.9,3260,1990,1,1.71,75201,26.69,1
669712,2,2.9,2557,1985,2,1.07,30301,30.67,8
620414,1,2.8,2710,1982,1,0.92,75201,28.94,2
919658,5,3.5,3240,1974,2,1.24,30301,2.34,3
441119,2,2.3,1633,1968,1,1.31,30301,56.84,7
765912,3,2.1,3015,1996,1,0.74,10001,29.64,10
591582,1,2.7,2299,1982,1,0.81,75201,41.74,10
538493,1,2.5,1903,2016,0,0.5,30301,43.96,8
427657,1,1.8,1620,1963,2,0.18,30301,30.27,9
821490,3,2.6,3197,1982,2,0.93,60601,42.7,8
713010,3,2.7,2964,1991,0,1.06,10001,51.6,7
746045,4,2.5,2715,2014,0,1.72,60601,36.09,10
564181,2,2.2,2324,1996,1,1.45,75201,31.67,1
